word,part_of_speech,level,category
inequality,n,C1,Nouns - Concepts & Processes
injection,n,C1,Nouns - Concepts & Processes
inspection,n,C1,Nouns - Concepts & Processes
inspiration,n,C1,Nouns - Concepts & Processes
instinct,n,C1,Nouns - Concepts & Processes
insult,n,C1,Nouns - Concepts & Processes
insult,v,C1,Nouns - Concepts & Processes
intake,n,C1,Nouns - Concepts & Processes
integration,n,C1,Nouns - Concepts & Processes
intensity,n,C1,Nouns - Concepts & Processes
intent,n,C1,Nouns - Concepts & Processes
interference,n,C1,Nouns - Concepts & Processes
intervention,n,C1,Nouns - Concepts & Processes
inventory,n,C1,Nouns - Concepts & Processes
irony,n,C1,Nouns - Concepts & Processes
isolation,n,C1,Nouns - Concepts & Processes
jurisdiction,n,C1,Nouns - Concepts & Processes
justification,n,C1,Nouns - Concepts & Processes
kingdom,n,C1,Nouns - Concepts & Processes
layout,n,C1,Nouns - Concepts & Processes
leap,v,C1,Nouns - Concepts & Processes
leap,n,C1,Nouns - Concepts & Processes
legacy,n,C1,Nouns - Concepts & Processes
legislation,n,C1,Nouns - Concepts & Processes
liberation,n,C1,Nouns - Concepts & Processes
liberty,n,C1,Nouns - Concepts & Processes
likelihood,n,C1,Nouns - Concepts & Processes
literacy,n,C1,Nouns - Concepts & Processes
lobby,n,C1,Nouns - Concepts & Processes
lobby,v,C1,Nouns - Concepts & Processes
logic,n,C1,Nouns - Concepts & Processes
loyalty,n,C1,Nouns - Concepts & Processes
magnitude,n,C1,Nouns - Concepts & Processes
maintenance,n,C1,Nouns - Concepts & Processes
manipulation,n,C1,Nouns - Concepts & Processes
manuscript,n,C1,Nouns - Concepts & Processes
marketplace,n,C1,Nouns - Concepts & Processes
massacre,n,C1,Nouns - Concepts & Processes
meditation,n,C1,Nouns - Concepts & Processes
melody,n,C1,Nouns - Concepts & Processes
memorial,n,C1,Nouns - Concepts & Processes
mercy,n,C1,Nouns - Concepts & Processes
merger,n,C1,Nouns - Concepts & Processes
merit,n,C1,Nouns - Concepts & Processes
methodology,n,C1,Nouns - Concepts & Processes
migration,n,C1,Nouns - Concepts & Processes
ministry,n,C1,Nouns - Concepts & Processes
miracle,n,C1,Nouns - Concepts & Processes
mobility,n,C1,Nouns - Concepts & Processes
modification,n,C1,Nouns - Concepts & Processes
momentum,n,C1,Nouns - Concepts & Processes
monopoly,n,C1,Nouns - Concepts & Processes
morality,n,C1,Nouns - Concepts & Processes
nomination,n,C1,Nouns - Concepts & Processes
objection,n,C1,Nouns - Concepts & Processes
obsession,n,C1,Nouns - Concepts & Processes
offering,n,C1,Nouns - Concepts & Processes
optimism,n,C1,Nouns - Concepts & Processes
orientation,n,C1,Nouns - Concepts & Processes
outlook,n,C1,Nouns - Concepts & Processes
outrage,n,C1,Nouns - Concepts & Processes
outrage,v,C1,Nouns - Concepts & Processes
parliament,n,C1,Nouns - Concepts & Processes
patrol,n,C1,Nouns - Concepts & Processes
patrol,v,C1,Nouns - Concepts & Processes
peak,n,C1,Nouns - Concepts & Processes
peasant,n,C1,Nouns - Concepts & Processes
petition,n,C1,Nouns - Concepts & Processes
pioneer,n,C1,Nouns - Concepts & Processes
pioneer,v,C1,Nouns - Concepts & Processes
pledge,v,C1,Nouns - Concepts & Processes
pledge,n,C1,Nouns - Concepts & Processes
precedent,n,C1,Nouns - Concepts & Processes
precision,n,C1,Nouns - Concepts & Processes
predator,n,C1,Nouns - Concepts & Processes
pregnancy,n,C1,Nouns - Concepts & Processes
prejudice,n,C1,Nouns - Concepts & Processes
preliminary,adj,C1,Nouns - Concepts & Processes
premise,n,C1,Nouns - Concepts & Processes
premium,n,C1,Nouns - Concepts & Processes
prescription,n,C1,Nouns - Concepts & Processes
preservation,n,C1,Nouns - Concepts & Processes
presidency,n,C1,Nouns - Concepts & Processes
prevalence,n,C1,Nouns - Concepts & Processes
prevention,n,C1,Nouns - Concepts & Processes
privilege,n,C1,Nouns - Concepts & Processes
proceeding,n,C1,Nouns - Concepts & Processes
productivity,n,C1,Nouns - Concepts & Processes
projection,n,C1,Nouns - Concepts & Processes
propaganda,n,C1,Nouns - Concepts & Processes
proposition,n,C1,Nouns - Concepts & Processes
prosecution,n,C1,Nouns - Concepts & Processes
prosperity,n,C1,Nouns - Concepts & Processes
protocol,n,C1,Nouns - Concepts & Processes
provision,n,C1,Nouns - Concepts & Processes
pulse,n,C1,Nouns - Concepts & Processes
quota,n,C1,Nouns - Concepts & Processes
rage,n,C1,Nouns - Concepts & Processes
rally,n,C1,Nouns - Concepts & Processes
rally,v,C1,Nouns - Concepts & Processes
ranking,n,C1,Nouns - Concepts & Processes
realization,n,C1,Nouns - Concepts & Processes
realm,n,C1,Nouns - Concepts & Processes
reasoning,n,C1,Nouns - Concepts & Processes
rebellion,n,C1,Nouns - Concepts & Processes
reconstruction,n,C1,Nouns - Concepts & Processes
recruitment,n,C1,Nouns - Concepts & Processes
referendum,n,C1,Nouns - Concepts & Processes
reflection,n,C1,Nouns - Concepts & Processes
refuge,n,C1,Nouns - Concepts & Processes
refusal,n,C1,Nouns - Concepts & Processes
regime,n,C1,Nouns - Concepts & Processes
rehabilitation,n,C1,Nouns - Concepts & Processes
reign,n,C1,Nouns - Concepts & Processes
reign,v,C1,Nouns - Concepts & Processes
rejection,n,C1,Nouns - Concepts & Processes
relevance,n,C1,Nouns - Concepts & Processes
reliability,n,C1,Nouns - Concepts & Processes
remainder,n,C1,Nouns - Concepts & Processes
remedy,n,C1,Nouns - Concepts & Processes
reminder,n,C1,Nouns - Concepts & Processes
removal,n,C1,Nouns - Concepts & Processes
rental,n,C1,Nouns - Concepts & Processes
replacement,n,C1,Nouns - Concepts & Processes
representation,n,C1,Nouns - Concepts & Processes
reproduction,n,C1,Nouns - Concepts & Processes
resignation,n,C1,Nouns - Concepts & Processes
resistance,n,C1,Nouns - Concepts & Processes
restoration,n,C1,Nouns - Concepts & Processes
restraint,n,C1,Nouns - Concepts & Processes
retreat,n,C1,Nouns - Concepts & Processes
retreat,v,C1,Nouns - Concepts & Processes
revelation,n,C1,Nouns - Concepts & Processes
revenge,n,C1,Nouns - Concepts & Processes
revival,n,C1,Nouns - Concepts & Processes
rhetoric,n,C1,Nouns - Concepts & Processes
ritual,n,C1,Nouns - Concepts & Processes
rotation,n,C1,Nouns - Concepts & Processes
rumor,n,C1,Nouns - Concepts & Processes
sacrifice,n,C1,Nouns - Concepts & Processes
sacrifice,v,C1,Nouns - Concepts & Processes
sanction,n,C1,Nouns - Concepts & Processes
scrutiny,n,C1,Nouns - Concepts & Processes
sensitivity,n,C1,Nouns - Concepts & Processes
sentiment,n,C1,Nouns - Concepts & Processes
separation,n,C1,Nouns - Concepts & Processes
settlement,n,C1,Nouns - Concepts & Processes
sexuality,n,C1,Nouns - Concepts & Processes
simulation,n,C1,Nouns - Concepts & Processes
sin,n,C1,Nouns - Concepts & Processes
slavery,n,C1,Nouns - Concepts & Processes
solidarity,n,C1,Nouns - Concepts & Processes
sovereignty,n,C1,Nouns - Concepts & Processes
span,v,C1,Nouns - Concepts & Processes
span,n,C1,Nouns - Concepts & Processes
specification,n,C1,Nouns - Concepts & Processes
spectacle,n,C1,Nouns - Concepts & Processes
spectrum,n,C1,Nouns - Concepts & Processes
sphere,n,C1,Nouns - Concepts & Processes
stability,n,C1,Nouns - Concepts & Processes
stereotype,n,C1,Nouns - Concepts & Processes
storage,n,C1,Nouns - Concepts & Processes
strain,n,C1,Nouns - Concepts & Processes
submission,n,C1,Nouns - Concepts & Processes
subscription,n,C1,Nouns - Concepts & Processes
subsidy,n,C1,Nouns - Concepts & Processes
substitution,n,C1,Nouns - Concepts & Processes
succession,n,C1,Nouns - Concepts & Processes
suicide,n,C1,Nouns - Concepts & Processes
supervision,n,C1,Nouns - Concepts & Processes
supplement,n,C1,Nouns - Concepts & Processes
supplement,v,C1,Nouns - Concepts & Processes
surrender,v,C1,Nouns - Concepts & Processes
surveillance,n,C1,Nouns - Concepts & Processes
suspension,n,C1,Nouns - Concepts & Processes
suspicion,n,C1,Nouns - Concepts & Processes
syndrome,n,C1,Nouns - Concepts & Processes
synthesis,n,C1,Nouns - Concepts & Processes
tactic,n,C1,Nouns - Concepts & Processes
testimony,n,C1,Nouns - Concepts & Processes
theology,n,C1,Nouns - Concepts & Processes
tide,n,C1,Nouns - Concepts & Processes
tolerance,n,C1,Nouns - Concepts & Processes
toll,n,C1,Nouns - Concepts & Processes
torture,n,C1,Nouns - Concepts & Processes
torture,v,C1,Nouns - Concepts & Processes
trace,n,C1,Nouns - Concepts & Processes
transaction,n,C1,Nouns - Concepts & Processes
transformation,n,C1,Nouns - Concepts & Processes
transmission,n,C1,Nouns - Concepts & Processes
transparency,n,C1,Nouns - Concepts & Processes
trauma,n,C1,Nouns - Concepts & Processes
treaty,n,C1,Nouns - Concepts & Processes
tribute,n,C1,Nouns - Concepts & Processes
triumph,n,C1,Nouns - Concepts & Processes
turnover,n,C1,Nouns - Concepts & Processes
upgrade,v,C1,Nouns - Concepts & Processes
upgrade,n,C1,Nouns - Concepts & Processes
utility,n,C1,Nouns - Concepts & Processes
vacuum,n,C1,Nouns - Concepts & Processes
validity,n,C1,Nouns - Concepts & Processes
venture,n,C1,Nouns - Concepts & Processes
venture,v,C1,Nouns - Concepts & Processes
verdict,n,C1,Nouns - Concepts & Processes
violation,n,C1,Nouns - Concepts & Processes
virtue,n,C1,Nouns - Concepts & Processes
vulnerability,n,C1,Nouns - Concepts & Processes
warfare,n,C1,Nouns - Concepts & Processes
warrant,n,C1,Nouns - Concepts & Processes
warrant,v,C1,Nouns - Concepts & Processes
width,n,C1,Nouns - Concepts & Processes
willingness,n,C1,Nouns - Concepts & Processes
withdrawal,n,C1,Nouns - Concepts & Processes
yield,n,C1,Nouns - Concepts & Processes
yield,v,C1,Nouns - Concepts & Processes
clash,n,C1,Nouns - Events & Phenomena
dispute,n,C1,Nouns - Events & Phenomena
dispute,v,C1,Nouns - Events & Phenomena
yell,v,C1,Nouns - Events & Phenomena
burst,v,C1,Nouns - Events & Phenomena
grasp,v,C1,Nouns - Events & Phenomena
grasp,n,C1,Nouns - Events & Phenomena
occurrence,n,C1,Nouns - Events & Phenomena
abortion,n,C1,Nouns - Events & Phenomena
abuse,n,C1,Nouns - Events & Phenomena
abuse,v,C1,Nouns - Events & Phenomena
accomplishment,n,C1,Nouns - Events & Phenomena
assassination,n,C1,Nouns - Events & Phenomena
atrocity,n,C1,Nouns - Events & Phenomena
auction,n,C1,Nouns - Events & Phenomena
bail,n,C1,Nouns - Events & Phenomena
bankruptcy,n,C1,Nouns - Events & Phenomena
battlefield,n,C1,Nouns - Events & Phenomena
bounce,v,C1,Nouns - Events & Phenomena
confrontation,n,C1,Nouns - Events & Phenomena
outbreak,n,C1,Nouns - Events & Phenomena
riot,n,C1,Nouns - Events & Phenomena
breakdown,n,C1,Nouns - Conditions & States
involvement,n,C1,Nouns - Actions & Behaviors
engagement,n,C1,Nouns - Actions & Behaviors
quest,n,C1,Nouns - Actions & Behaviors
critique,n,C1,Nouns - Actions & Behaviors
essence,n,C1,Nouns - Parts & Components
sketch,n,C1,Nouns - Documents & Records
poll,n,C1,Nouns - Documents & Records
deed,n,C1,Nouns - Documents & Records
default,n,C1,Nouns - Documents & Records
denial,n,C1,Nouns - Documents & Records
delegation,n,C1,Nouns - Documents & Records
formula,n,C1,Nouns - Documents & Records
footage,n,C1,Nouns - Documents & Records
indictment,n,C1,Nouns - Documents & Records
indicator,n,C1,Nouns - Documents & Records
insertion,n,C1,Nouns - Documents & Records
interface,n,C1,Nouns - Documents & Records
establishment,n,C1,Nouns - Facilities & Services
attribute,v,C1,Nouns - Qualities & Characteristics
attribute,n,C1,Nouns - Qualities & Characteristics
sensation,n,C1,Nouns - Qualities & Characteristics
defect,n,C1,Nouns - Qualities & Characteristics
flaw,n,C1,Nouns - Qualities & Characteristics
compassion,n,C1,Nouns - Emotions & Feelings
wit,n,C1,Nouns - Emotions & Feelings
cluster,n,C1,Objects - Tools & Items
bat,v,C1,Objects - Tools & Items
aluminum,n,C1,Objects - Tools & Items
anchor,n,C1,Objects - Tools & Items
apparel,n,C1,Objects - Tools & Items
archive,n,C1,Objects - Tools & Items
arena,n,C1,Objects - Tools & Items
ash,n,C1,Objects - Tools & Items
auto,n,C1,Objects - Tools & Items
backdrop,n,C1,Objects - Tools & Items
backup,n,C1,Objects - Tools & Items
banner,n,C1,Objects - Tools & Items
barrel,n,C1,Objects - Tools & Items
bay,n,C1,Objects - Tools & Items
beam,n,C1,Objects - Tools & Items
bench,n,C1,Objects - Tools & Items
beverage,n,C1,Objects - Tools & Items
blade,n,C1,Objects - Tools & Items
broadband,n,C1,Objects - Tools & Items
browser,n,C1,Objects - Tools & Items
buddy,n,C1,Objects - Tools & Items
buffer,n,C1,Objects - Tools & Items
cabinet,n,C1,Objects - Tools & Items
canvas,n,C1,Objects - Tools & Items
cargo,n,C1,Objects - Tools & Items
carriage,n,C1,Objects - Tools & Items
catalog,n,C1,Objects - Tools & Items
chunk,n,C1,Objects - Tools & Items
cocktail,n,C1,Objects - Tools & Items
copper,n,C1,Objects - Tools & Items
crown,n,C1,Objects - Tools & Items
crystal,n,C1,Objects - Tools & Items
cutting,n,C1,Objects - Tools & Items
dam,n,C1,Objects - Tools & Items
debris,n,C1,Objects - Tools & Items
desktop,n,C1,Objects - Tools & Items
directory,n,C1,Objects - Tools & Items
dose,n,C1,Objects - Tools & Items
duo,n,C1,Objects - Tools & Items
echo,v,C1,Objects - Tools & Items
echo,n,C1,Objects - Tools & Items
elite,n,C1,Objects - Tools & Items
explosive,adj,C1,Objects - Tools & Items
explosive,n,C1,Objects - Tools & Items
feat,n,C1,Objects - Tools & Items
firearm,n,C1,Objects - Tools & Items
fit,n,C1,Objects - Tools & Items
fleet,n,C1,Objects - Tools & Items
gear,n,C1,Objects - Tools & Items
glimpse,n,C1,Objects - Tools & Items
grid,n,C1,Objects - Tools & Items
grip,n,C1,Objects - Tools & Items
grip,v,C1,Objects - Tools & Items
hardware,n,C1,Objects - Tools & Items
harvest,n,C1,Objects - Tools & Items
harvest,v,C1,Objects - Tools & Items
horizon,n,C1,Objects - Tools & Items
horn,n,C1,Objects - Tools & Items
landmark,n,C1,Objects - Tools & Items
laser,n,C1,Objects - Tools & Items
lawn,n,C1,Objects - Tools & Items
machinery,n,C1,Objects - Tools & Items
mill,n,C1,Objects - Tools & Items
missile,n,C1,Objects - Tools & Items
module,n,C1,Objects - Tools & Items
nest,n,C1,Objects - Tools & Items
niche,n,C1,Objects - Tools & Items
outlet,n,C1,Objects - Tools & Items
patent,n,C1,Objects - Tools & Items
pathway,n,C1,Objects - Tools & Items
pipeline,n,C1,Objects - Tools & Items
pit,n,C1,Objects - Tools & Items
plug,v,C1,Objects - Tools & Items
plug,n,C1,Objects - Tools & Items
pole,n,C1,Objects - Tools & Items
portfolio,n,C1,Objects - Tools & Items
probe,n,C1,Objects - Tools & Items
probe,v,C1,Objects - Tools & Items
pump,v,C1,Objects - Tools & Items
pump,n,C1,Objects - Tools & Items
radar,n,C1,Objects - Tools & Items
rod,n,C1,Objects - Tools & Items
scope,n,C1,Objects - Tools & Items
screw,v,C1,Objects - Tools & Items
screw,n,C1,Objects - Tools & Items
seal,v,C1,Objects - Tools & Items
seal,n,C1,Objects - Tools & Items
segment,n,C1,Objects - Tools & Items
slot,n,C1,Objects - Tools & Items
specimen,n,C1,Objects - Tools & Items
spine,n,C1,Objects - Tools & Items
spotlight,n,C1,Objects - Tools & Items
stake,n,C1,Objects - Tools & Items
stem,n,C1,Objects - Tools & Items
stem,v,C1,Objects - Tools & Items
stimulus,n,C1,Objects - Tools & Items
strand,n,C1,Objects - Tools & Items
strip (long narrow piece),n,C1,Objects - Tools & Items
summit,n,C1,Objects - Tools & Items
surplus,n,C1,Objects - Tools & Items
sword,n,C1,Objects - Tools & Items
tackle,n,C1,Objects - Tools & Items
terminal,adj,C1,Objects - Tools & Items
terrain,n,C1,Objects - Tools & Items
texture,n,C1,Objects - Tools & Items
thread,n,C1,Objects - Tools & Items
threshold,n,C1,Objects - Tools & Items
timber,n,C1,Objects - Tools & Items
trailer,n,C1,Objects - Tools & Items
trigger,n,C1,Objects - Tools & Items
trophy,n,C1,Objects - Tools & Items
vessel,n,C1,Objects - Tools & Items
warehouse,n,C1,Objects - Tools & Items
whip,v,C1,Objects - Tools & Items
wipe,v,C1,Objects - Tools & Items
acid,adj,C1,Objects - Materials & Substances
residence,n,C1,Home - Living & Domestic
extremist,n,C1,Military - Conflict & Defense
radical,adj,C1,Military - Conflict & Defense
militant,n,C1,Military - Conflict & Defense
militant,adj,C1,Military - Conflict & Defense
congregation,n,C1,Religion - Beliefs & Practices
demon,n,C1,Religion - Beliefs & Practices
devil,n,C1,Religion - Beliefs & Practices
worship,n,C1,Religion - Beliefs & Practices
worship,v,C1,Religion - Beliefs & Practices
saint,n,C1,Religion - Beliefs & Practices
classification,n,C1,Music - Performance & Entertainment
intersection,n,C1,C1 - Other Nouns
lap,n,C1,C1 - Other Nouns
latter,n,C1,C1 - Other Nouns
lawmaker,n,C1,C1 - Other Nouns
limb,n,C1,C1 - Other Nouns
lineup,n,C1,C1 - Other Nouns
listing,n,C1,C1 - Other Nouns
liter,n,C1,C1 - Other Nouns
loop,n,C1,C1 - Other Nouns
mainland,n,C1,C1 - Other Nouns
